customerid,bank_account_type,longitude_gps,latitude_gps,bank_name_clients,employment_status_clients,age,systemloanid,loannumber,approveddate,creationdate,loanamount,totaldue,termdays,referredby,statut_def,good_bad_flag
8a858e585693982b01569523bc104609,Other,3.3809387000000002,6.4935849000000001,First Bank,Permanent,30,301965246,12,2017-07-05,2017-07-05,40000,44000,30,,1,Good
8a858e585693982b01569801e038172f,Other,3.8782868000000001,7.3391666999999998,GT Bank,Permanent,40,301997218,9,2017-07-26,2017-07-26,30000,34500,30,,0,Good
8a858e585693982b015698da71ca5342,,,,,,,302002091,10,2017-07-29,2017-07-29,10000,11500,15,,0,Bad
8a858e585693982b015699e7c57e03e2,,,,,,,301981320,3,2017-07-17,2017-07-17,10000,11500,15,,1,Good
8a858e585693982b01569a712be80e14,Other,4.5869150999999997,8.4639970000000009,Access Bank,Permanent,43,301999149,9,2017-07-27,2017-07-27,40000,48000,60,,1,Bad
8a858e585693982b01569ad52d7b1498,,,,,,,302001140,2,2017-07-28,2017-07-28,10000,11500,15,,1,Bad
8a858e585693982b01569cbb3e6048da,Other,3.2767531000000001,6.5362051000000001,UBA,Permanent,35,301979351,8,2017-07-15,2017-07-15,15000,18375,30,,1,Good
8a858e585693982b01569cc35e894aed,,,,,,,301995934,8,2017-07-25,2017-07-25,20000,24500,30,,0,Good
8a858e585693982b01569e0079561fb1,,,,,,,301976313,7,2017-07-13,2017-07-13,30000,39000,60,,1,Good
8a858e585693982b01569f23b93d4f5f,Savings,3.3623845999999999,6.6066526999999997,UBA,Permanent,32,301967056,3,2017-07-06,2017-07-06,10000,13000,30,,0,Good
8a858e585693982b0156abe3e8851678,Other,3.0807671999999999,6.4941940999999996,GT Bank,Self-Employed,38,301995108,13,2017-07-25,2017-07-25,50000,55000,60,,1,Good
8a858e585693982b0156ac0d9c0b17b1,Other,7.3445640000000001,8.9569916999999997,GT Bank,Permanent,37,301969656,10,2017-07-08,2017-07-08,40000,48000,60,,0,Good
8a858e585693982b0156adecb6c42cdb,Savings,12.0355697,9.4657347000000005,First Bank,Permanent,48,301983687,11,2017-07-18,2017-07-18,40000,44000,30,,1,Good
8a858e585693982b0156b6329ee229d6,,,,,,,301974941,9,2017-07-12,2017-07-12,30000,39000,60,,0,Good
8a858e5856b7840c0156b8f1f61f5f52,Other,3.3288576000000001,6.5519213000000001,Access Bank,Permanent,45,301972496,9,2017-07-11,2017-07-11,30000,34500,30,,1,Good
8a858e5856b7840c0156bb256d6e0e6a,,,,,,,301989245,8,2017-07-21,2017-07-21,20000,22000,30,,1,Good
8a858e5856b7840c0156bbd64c3e3d2f,Other,3.3722135,6.4455301,Unity Bank,Unemployed,32,301971183,6,2017-07-10,2017-07-10,15000,16125,15,,1,Good
8a858e5856b7840c0156bc78a4767ae8,Other,3.4433665000000002,6.4359707999999998,GT Bank,Self-Employed,33,301966614,16,2017-07-06,2017-07-06,40000,42000,30,,1,Good
8a858e5856b7840c0156c1158b2c4a07,Other,3.2758098000000002,6.5708485999999997,GT Bank,Self-Employed,48,301976727,10,2017-07-13,2017-07-13,30000,34500,30,,1,Good
8a858e5856b7840c0156c183c7966a3a,,,,,,,301989242,11,2017-07-21,2017-07-21,40000,44000,30,,0,Good
8a858e5856b7840c0156c2043cdf22c2,Other,3.3673915000000001,6.5366089000000001,First Bank,Permanent,36,301973685,7,2017-07-11,2017-07-11,10000,13000,30,,0,Good
8a858e5856b7840c0156c26bdcbc4567,Savings,3.3040134999999999,6.5025684000000004,FCMB,Self-Employed,28,302000494,11,2017-07-28,2017-07-28,20000,23000,30,,0,Good
8a858e5856b7840c0156c289b8584f4c,,,,,,,301958899,8,2017-07-01,2017-07-01,20000,24500,30,,0,Good
8a858e5856b7840c0156c298b5d35422,Other,3.3678311000000001,6.5283980000000001,GT Bank,Self-Employed,33,301993632,19,2017-07-24,2017-07-24,50000,55000,60,,1,Good
8a858e5856b7840c0156c2db475368e4,Other,4.1873984999999996,7.3841842,Diamond Bank,Student,28,301995624,5,2017-07-25,2017-07-25,10000,12250,30,,0,Good
8a858e5856b7840c0156c2fa23987086,Savings,3.3555608000000001,6.4896020999999999,Access Bank,Unemployed,35,301976825,7,2017-07-14,2017-07-13,10000,13000,30,,0,Good
8a858e5856b7840c0156c7129a9c2618,Savings,5.6854072000000002,5.8812319999999998,GT Bank,Self-Employed,42,301965234,6,2017-07-05,2017-07-05,10000,12250,30,,0,Good
8a858e5859f550040159f972cd816893,Savings,3.3084533999999999,6.6420082999999996,Sterling Bank,Permanent,43,301972310,5,2017-07-10,2017-07-10,20000,24500,30,,1,Bad
8a858e585beda464015bede9cc1023b2,Savings,8.3630993999999994,4.9720671000000003,FCMB,Permanent,36,301974268,3,2017-07-12,2017-07-12,10000,13000,30,,1,Good
8a858e585beda464015bef1043887889,Savings,3.3502152999999999,6.6889443000000002,Standard Chartered,Permanent,39,301992739,4,2017-07-24,2017-07-24,20000,24500,30,8a858ec55b441639015b46eaa7c63973,1,Good
8a858e585beda464015bef3c04ba7d64,Savings,3.2560053,6.4491614999999998,Diamond Bank,Permanent,37,301984911,4,2017-07-19,2017-07-19,15000,18375,30,8a858e255b910db1015b91c0c8433384,1,Good
8a858e585beda464015bf183f05c64ff,,,,,,,301976067,2,2017-07-13,2017-07-13,10000,13000,30,8a858f865bee36ad015bf1168c727179,1,Good
8a858e59569397d50156944b474d2bb8,,,,,,,301975638,4,2017-07-13,2017-07-13,10000,13000,30,,0,Good
8a858e59569397d501569767f9776c1f,Savings,3.2701505000000002,6.6752449,Access Bank,Permanent,50,301984310,6,2017-07-18,2017-07-18,20000,24500,30,,0,Good
8a858e59569397d5015697f83bac10d0,Savings,5.2526767000000003,7.4973299999999998,Access Bank,Self-Employed,31,301983635,8,2017-07-18,2017-07-18,30000,33000,30,,1,Good
8a858e595b42b641015b42bed45707ec,Savings,3.3257981000000001,6.5170412999999998,GT Bank,Permanent,34,301969772,5,2017-07-08,2017-07-08,20000,24500,30,,1,Good
8a858e5a5a0477db015a090321902b92,Savings,3.3409016,6.4672042999999997,Access Bank,Permanent,53,301992143,8,2017-07-23,2017-07-23,10000,11125,15,,0,Good
8a858e5a5a0477db015a100e94100351,Savings,8.8020084999999995,6.6583682,GT Bank,Permanent,29,301986620,3,2017-07-19,2017-07-19,10000,13000,30,,0,Bad
8a858e5a5be99e1c015be9e56ea00fde,Savings,3.9704655,6.5858268999999998,UBA,Permanent,37,301977346,2,2017-07-14,2017-07-14,10000,11500,15,,1,Good
8a858e5b5a80188b015a81895c596e21,Savings,3.2117100000000001,6.9180191999999998,Stanbic IBTC,Permanent,35,301960870,4,2017-07-03,2017-07-03,10000,13000,30,,0,Good
8a858e5b5bd99460015bd9e9ee2e18f4,,,,,,,301985880,5,2017-07-19,2017-07-19,20000,21750,15,,1,Good
8a858e5b5bd99460015bd9ffce041c51,Current,3.3103867,6.5003767000000003,Sterling Bank,Permanent,37,301977858,4,2017-07-14,2017-07-14,15000,16687.5,15,,0,Good
8a858e5b5bd99460015bda6daf5a2d6f,Savings,7.4515712000000001,10.454944299999999,Access Bank,Permanent,36,301997855,2,2017-07-26,2017-07-26,10000,13000,30,8a858fa154e2912f0154ee239b0857f0,0,Bad
8a858e5b5bd99460015bdc95cd485634,,,,,,,301976271,4,2017-07-13,2017-07-13,10000,13000,30,,0,Good
8a858e5b5bd99460015bdf2c189d392a,,,,,,,301998514,3,2017-07-27,2017-07-27,10000,13000,30,,0,Bad
8a858e5b5bd99460015bdf715c7c3f80,,,,,,,301997539,4,2017-07-26,2017-07-26,20000,24500,30,8a858e105bd92644015bdd2f7a981936,1,Good
8a858e5b5bd99460015bdf725e143ff4,Savings,3.7003699999999999,7.3943183000000001,Access Bank,Permanent,38,301967889,3,2017-07-07,2017-07-07,10000,13000,30,,1,Good
8a858e5b5bd99460015bdfb8f92e480d,Current,3.3626771,6.4537351999999997,Access Bank,Permanent,40,301973062,2,2017-07-11,2017-07-11,10000,13000,30,,1,Good
8a858e5b5bd99460015be170e2465d99,,,,,,,302000908,2,2017-07-28,2017-07-28,10000,11500,15,,1,Good
8a858e5b5bd99460015be19d989363d3,Savings,3.3472417000000001,6.6405621000000004,Zenith Bank,Permanent,33,301973992,4,2017-07-12,2017-07-12,20000,24500,30,,1,Bad
8a858e5b5bd99460015be39f12b71b0a,Savings,3.4993533000000001,6.6378367000000003,GT Bank,Permanent,33,301974141,3,2017-07-12,2017-07-12,10000,13000,30,,1,Good
8a858e5b5bd99460015be71e03dc77ed,,,,,,,301985925,3,2017-07-19,2017-07-19,10000,11500,15,,1,Bad
8a858e5b5bd99460015be783dabb272f,Savings,3.4411904999999998,6.4270613000000001,Zenith Bank,Permanent,36,301980962,3,2017-07-16,2017-07-16,10000,11500,15,8a858fde56eb02280156eb911f1e3872,1,Good
8a858e5b5bd99460015be7d577b04e0d,Savings,3.3482935999999999,6.5421259000000003,Sterling Bank,Permanent,32,301968078,3,2017-07-07,2017-07-07,10000,13000,30,,1,Good
8a858e5b5c1a43c1015c1a8921c11694,Savings,3.5516977999999999,6.4491934000000004,GT Bank,Permanent,41,301980770,3,2017-07-16,2017-07-16,10000,11500,15,8a858fa45bd95e9a015bdc9f83f311fb,1,Good
8a858e5b5ca767e1015ca810b22e2d3e,,,,,,,301960121,2,2017-07-02,2017-07-02,10000,13000,30,,1,Good
8a858e5b5ca767e1015ca8a7c45543d6,Savings,3.3379693000000001,6.7246876999999996,Skye Bank,Permanent,47,301966884,2,2017-07-06,2017-07-06,10000,13000,30,,1,Good
8a858e5b5ca767e1015ca9d8f9d750f4,,,,,,,301979838,2,2017-07-15,2017-07-15,10000,13000,30,,1,Bad
8a858e5b5ca767e1015caa30f3125abc,Savings,-92.391699000000003,34.550103499999999,Access Bank,Permanent,37,301963103,2,2017-07-04,2017-07-04,10000,13000,30,8a858fcb5ca240f7015ca6166a3375c4,1,Bad
8a858e5b5ca767e1015cabb669de1afd,Savings,3.3449650000000002,6.6061828,Zenith Bank,Permanent,40,301976434,2,2017-07-13,2017-07-13,10000,13000,30,8a858fe756939bbb0156993f3dda2d08,1,Good
8a858e5b5d37b45d015d3bc259e55449,,,,,,,302001295,2,2017-07-28,2017-07-28,10000,11500,15,,1,Bad
8a858e5c56f98bad0156fec9e9326a62,Other,5.7732729999999997,5.5322236,UBA,Self-Employed,37,302002005,7,2017-07-29,2017-07-29,20000,24500,30,,0,Good
8a858e5c56f98bad0156ff01cbd504af,Other,8.3537979999999994,4.9602418999999998,First Bank,Self-Employed,45,302001476,6,2017-07-28,2017-07-28,10000,13000,30,,0,Bad
8a858e5c56f98bad01570d1d648e2761,,,,,,,301963247,13,2017-07-04,2017-07-04,50000,55000,60,,1,Good
8a858e5c5c361f7d015c3970b6676146,,,,,,,301964790,2,2017-07-05,2017-07-05,10000,13000,30,,1,Bad
8a858e5c5c361f7d015c398156ef666a,Savings,6.5242494000000004,9.6283896000000002,First Bank,Permanent,58,301995581,2,2017-07-25,2017-07-25,10000,13000,30,,0,Bad
8a858e5d57518f46015752de4ae9561b,Other,5.1508683,7.2906082999999997,Access Bank,Student,36,301965844,7,2017-07-06,2017-07-06,20000,23000,30,,1,Good
8a858e5d57518f4601576a5b604c4adf,Savings,6.1429231,6.7377852999999996,Zenith Bank,Permanent,32,301983476,2,2017-07-18,2017-07-18,10000,11500,15,,1,Good
8a858e5d5bf3454f015bf3c38c482aa5,Savings,3.3678461,6.5247326000000001,Stanbic IBTC,Permanent,30,301959854,3,2017-07-02,2017-07-02,10000,13000,30,,1,Good
8a858e5d5bf3454f015bf674714d1844,Savings,3.8176559000000001,7.3632415,Diamond Bank,Permanent,43,301985555,2,2017-07-19,2017-07-19,10000,13000,30,,1,Good
8a858e5d5c7e25b4015c7e443a870e39,Savings,3.2648063,6.5762505999999998,First Bank,Permanent,40,301976160,2,2017-07-13,2017-07-13,10000,13000,30,,1,Good
8a858e5d5c7e25b4015c7fea66825cfe,,,,,,,301988746,2,2017-07-21,2017-07-21,10000,11500,15,,1,Good
8a858e5e57adcb8e0157ae03888418ff,,,,,,,301966111,2,2017-07-06,2017-07-06,10000,13000,30,,1,Good
8a858e5e57adcb8e0157b4dbcd455ccb,Other,3.9921402000000001,7.3833221,First Bank,Permanent,37,301988577,5,2017-07-21,2017-07-21,20000,22250,15,,1,Good
8a858e5e57adcb8e0157b5023bf2676e,,,,,,,301995466,3,2017-07-25,2017-07-25,10000,13000,30,,0,Good
8a858e5e5d51031d015d513ff3b9267f,Savings,4.7712485999999998,6.5008999000000003,UBA,Permanent,39,302000928,2,2017-07-28,2017-07-28,10000,13000,30,8a858f0f5bfd79d2015c02f301117179,1,Good
8a858e5f59d133690159d21dcd085768,Savings,7.0997716000000004,6.2255573999999996,Diamond Bank,Permanent,32,301976000,6,2017-07-13,2017-07-13,10000,13000,30,,0,Good
8a858e5f59daa31f0159dae64bfb2983,,,,,,,301975651,6,2017-07-13,2017-07-13,10000,13000,30,,0,Good
8a858e5f5a41b97f015a4212766e2f84,,,,,,,301965525,13,2017-07-05,2017-07-05,40000,44000,30,,1,Good
8a858e5f5a41b97f015a42210e153657,,,,,,,301980182,6,2017-07-16,2017-07-16,10000,13000,30,,0,Bad
8a858e5f5a4d0511015a522ef53b26b4,Savings,13.163749299999999,11.8532282,UBA,Permanent,38,302001690,2,2017-07-29,2017-07-29,10000,13000,30,,0,Good
8a858e5f5a4d0511015a52e503b52f20,Savings,3.3959481999999999,6.4581483999999998,Access Bank,Permanent,49,301989979,8,2017-07-21,2017-07-21,30000,34500,30,,1,Good
8a858e5f5af1e7e7015af206af7b09d8,Savings,9.8062114000000005,10.317396499999999,GT Bank,Permanent,43,301983453,4,2017-07-18,2017-07-18,20000,24500,30,,1,Good
8a858e5f5d0e9ac2015d114f3fb57058,,,,,,,302001385,2,2017-07-28,2017-07-28,10000,13000,30,,1,Good
8a858e6059e0a7080159e4a861cc71eb,Savings,3.3327529,6.6925148999999999,First Bank,Permanent,42,301984930,6,2017-07-19,2017-07-19,10000,13000,30,,0,Bad
8a858e6059e0a7080159e991a6103010,Savings,3.3462516999999998,6.6697832999999997,GT Bank,Permanent,34,301965159,5,2017-07-05,2017-07-05,20000,24500,30,,0,Good
8a858e6059e0a7080159eaed2c724220,,,,,,,302000411,2,2017-07-28,2017-07-28,10000,13000,30,,1,Good
8a858e6059e0a7080159ecaeb62460bb,,,,,,,301987634,10,2017-07-20,2017-07-20,30000,34500,30,,1,Good
8a858e605ce99f55015ced0a99a63ba4,,,,,,,301993520,2,2017-07-24,2017-07-24,10000,13000,30,,1,Bad
8a858e605ce99f55015cedf2244b175b,Savings,5.6506319999999999,6.341564,UBA,Permanent,35,301990300,2,2017-07-22,2017-07-22,10000,13000,30,,1,Bad
8a858e615c832be8015c83b1cd532bb9,,,,,,,301992885,3,2017-07-24,2017-07-24,10000,11500,15,,1,Bad
8a858e615c832be8015c83f6af853b59,,,,,,,301971977,2,2017-07-10,2017-07-10,10000,13000,30,,1,Good
8a858e615c832be8015c84b0c149554a,,,,,,,301984737,5,2017-07-18,2017-07-18,20000,24500,30,,1,Good
8a858e615c832be8015c861ad8156b95,,,,,,,301991600,2,2017-07-23,2017-07-23,10000,13000,30,,1,Good
8a858e615c832be8015c86c6e7481967,Savings,3.3330677,6.627129,GT Bank,Permanent,30,301970547,2,2017-07-09,2017-07-09,10000,11500,15,,1,Good
8a858e615c832be8015c86f0d1082a70,Savings,3.3645545000000001,6.6348152000000002,GT Bank,Permanent,50,301972249,2,2017-07-10,2017-07-10,10000,13000,30,,1,Good
8a858e615c832be8015c87cc64661017,Savings,3.4828185999999999,6.4343754000000004,GT Bank,Permanent,35,301969404,2,2017-07-08,2017-07-08,10000,13000,30,,1,Good
8a858e625af61555015af661e8003508,,,,,,,301982690,4,2017-07-17,2017-07-17,10000,12250,30,,1,Good
8a858e625c8d993a015c91c4ee862bc9,Savings,3.53783,6.5670818999999998,GT Bank,Permanent,40,302003504,2,2017-07-30,2017-07-30,10000,13000,30,,1,Good
8a858e625c8d993a015c922feb223e68,,,,,,,301998468,3,2017-07-27,2017-07-27,10000,13000,30,,1,Good
8a858e625c8d993a015c9334d1f96fba,,,,,,,301996364,3,2017-07-26,2017-07-26,10000,13000,30,,1,Bad
8a858e625c8d993a015c95e7ced318df,Savings,3.8485124000000002,7.3684474,Access Bank,Permanent,34,301993647,2,2017-07-24,2017-07-24,10000,13000,30,,1,Good
8a858e625c8d993a015c977c99e84aa5,Savings,3.8710384000000002,7.3077655000000004,UBA,Permanent,33,301975325,2,2017-07-12,2017-07-12,10000,13000,30,,0,Good
8a858e625c8d993a015c98e6bf820462,Savings,7.9646315000000003,5.0382689000000003,UBA,Permanent,38,301984836,2,2017-07-19,2017-07-18,10000,11500,15,,1,Good
8a858e625c8d993a015c9d5faeb40644,Savings,3.2059652999999999,6.6331943999999998,Zenith Bank,Permanent,38,301964594,2,2017-07-05,2017-07-05,10000,13000,30,8a858eda5c8863ff015c927d4b997fa1,1,Good
8a858e625c8d993a015ca08967f80999,,,,,,,301971084,2,2017-07-10,2017-07-10,10000,13000,30,,1,Good
8a858e63599799e901599dce58322a64,Savings,3.0807785000000001,6.5053179999999999,Zenith Bank,Permanent,43,301994133,8,2017-07-24,2017-07-24,20000,22250,15,,0,Bad
8a858e6359a764180159a89577a06015,,,,,,,301986583,10,2017-07-19,2017-07-19,30000,34500,30,,1,Bad
8a858e635bd8fe1e015bd92b99e21721,Savings,3.3738527,6.5052941000000004,First Bank,Permanent,44,301962530,5,2017-07-04,2017-07-04,20000,22250,15,,1,Bad
8a858e635bd8fe1e015bd96654063492,Savings,3.2962514000000001,6.6473825,First Bank,Permanent,32,301975507,3,2017-07-13,2017-07-13,10000,13000,30,,0,Good
8a858e6455828e710155842b4ffa280e,,,,,,,301974617,9,2017-07-12,2017-07-12,20000,24500,30,,0,Good
8a858e645591c24b01559aebf3576da3,,,,,,,301987508,4,2017-07-20,2017-07-20,20000,24500,30,,1,Good
8a858e645591c24b01559c74651d5f0e,,,,,,,302000339,10,2017-07-28,2017-07-28,30000,34500,30,,1,Good
8a858e645591c24b0155a059b3f27431,,,,,,,302001257,2,2017-07-28,2017-07-28,10000,13000,30,,1,Good
8a858e645591c24b0155a225e1e83960,Savings,8.3274951999999995,4.9760571999999996,Diamond Bank,Permanent,52,302003417,2,2017-07-30,2017-07-30,10000,13000,30,,1,Good
8a858e645654fdc40156551f17c80e06,Other,3.2615069999999999,6.5625220999999998,GT Bank,Student,27,301975156,11,2017-07-12,2017-07-12,40000,44000,30,,1,Good
8a858e645654fdc4015655c79af04df0,Other,6.7014481000000004,6.2125716000000004,Zenith Bank,Self-Employed,37,301989731,10,2017-07-21,2017-07-21,30000,34500,30,,0,Bad
8a858e645654fdc401565acc196e2946,Savings,5.1631290999999999,7.6615533999999998,Wema Bank,Student,29,301984844,5,2017-07-19,2017-07-18,30000,34500,30,,1,Good
8a858e645654fdc401565f15ee130fde,,,,,,,301989514,11,2017-07-21,2017-07-21,50000,57500,90,,1,Bad
8a858e645755e62201575e72c8b77fd5,,,,,,,302002533,18,2017-07-29,2017-07-29,50000,52500,30,,1,Good
8a858e645755e622015763380e322ea2,Other,3.3258280999999998,6.7009061000000001,GT Bank,Permanent,34,301980701,2,2017-07-16,2017-07-16,10000,11500,15,,1,Good
8a858e645755e62201576b58e3522081,Other,3.3718018000000001,6.5169394,UBA,Permanent,41,301958834,3,2017-07-01,2017-07-01,10000,11500,15,,0,Good
8a858e64586254230158665e299575fb,Savings,7.1869398000000002,9.1922973999999993,First Bank,Permanent,28,301986775,14,2017-07-20,2017-07-20,40000,44000,30,,1,Good
8a858e64586254230158688871643bdc,Savings,8.8905635000000007,9.9138204000000005,FCMB,Permanent,38,301966221,10,2017-07-06,2017-07-06,30000,34500,30,,1,Good
8a858e64587161fb0158747ae0bf7292,Savings,5.7117203999999999,5.5857419000000004,First Bank,Permanent,43,301964839,13,2017-07-05,2017-07-05,40000,44000,30,,1,Good
8a858e64590ae20001590c511d9b0cdf,Savings,3.3603714999999998,6.4357419,Fidelity Bank,Permanent,37,301995440,4,2017-07-25,2017-07-25,10000,11500,15,,0,Good
8a858e64590ae20001591534eb0647ec,Savings,-73.98565673828125,40.748516082763672,Heritage Bank,Permanent,32,301964707,3,2017-07-05,2017-07-05,10000,13000,30,,0,Bad
8a858e64590ae20001592265cda16d7b,Savings,7.5851804999999999,9.0277413000000006,FCMB,Permanent,29,301959985,2,2017-07-02,2017-07-02,10000,13000,30,,1,Good
8a858e64590ae20001592d0712656fd5,Savings,3.2859832999999998,7.1278632999999996,Diamond Bank,Student,34,301966823,7,2017-07-06,2017-07-06,20000,23000,30,,1,Good
8a858e64590ae200015930db55c7084a,Savings,7.0010412999999998,4.7993338999999997,GT Bank,Unemployed,35,301988872,7,2017-07-21,2017-07-21,20000,24500,30,,0,Good
8a858e645afb8f74015afbd64d8b2f9c,,,,,,,301969456,7,2017-07-08,2017-07-08,30000,34500,30,,1,Good
8a858e65582a517e0158352220c06174,Other,3.4310048000000002,6.4533193000000004,Zenith Bank,Permanent,27,301985684,10,2017-07-19,2017-07-19,40000,44000,30,,1,Good
8a858e65582a517e01583f9700963ded,Other,3.3475600000000001,6.5775287000000002,GT Bank,Permanent,31,301987807,8,2017-07-20,2017-07-20,10000,10750,15,,1,Good
8a858e655a047d1a015a047d7ad40067,,,,,,,301970210,7,2017-07-09,2017-07-09,30000,34500,30,,1,Good
8a858e655a047d1a015a05e93ffa5960,Savings,6.9748079000000001,4.8408046999999996,First Bank,Permanent,37,301965547,3,2017-07-05,2017-07-05,10000,11500,15,,1,Good
8a858e655a047d1a015a08e7325312ff,Savings,8,10,Access Bank,Permanent,44,301961102,4,2017-07-03,2017-07-03,10000,13000,30,,0,Bad
8a858e655a047d1a015a0daaf9874735,,,,,,,302003342,8,2017-07-30,2017-07-30,30000,34500,30,,1,Good
8a858e655a047d1a015a0e7907c55531,,,,,,,301969197,3,2017-07-08,2017-07-08,10000,11500,15,,1,Good
8a858e655a047d1a015a12bb060936ff,,,,,,,301997062,3,2017-07-26,2017-07-26,10000,13000,30,,0,Good
8a858e655a047d1a015a142bd3e7145f,,,,,,,301976249,7,2017-07-13,2017-07-13,30000,34500,30,,1,Good
8a858e655b903189015b903875da03da,Savings,5.2304265000000001,7.2338908000000002,First Bank,Permanent,33,301986090,2,2017-07-19,2017-07-19,10000,13000,30,8a858ff9580b8812015815c32c7b1cd8,1,Good
8a858e655cd0642d015cd13036454516,,,,,,,302002145,2,2017-07-29,2017-07-29,10000,13000,30,,1,Good
8a858e655cd0642d015cd1acd55855cb,Savings,3.3525884000000001,6.5010925000000004,UBA,Permanent,39,301987126,2,2017-07-20,2017-07-20,10000,11500,15,,1,Good
8a858e655cd0642d015cd3f9aa8219c6,,,,,,,301982254,2,2017-07-17,2017-07-17,10000,11500,15,,1,Good
8a858e655cd0642d015cd4649feb50cb,Savings,3.4465843999999999,7.2166211000000002,GT Bank,Permanent,30,301988836,2,2017-07-21,2017-07-21,10000,13000,30,8a858f295ca6f581015ca77afccb5d6d,0,Bad
8a858e655cd0642d015cd4f7cc5a1bfe,Savings,3.3311389999999999,6.5106238999999997,First Bank,Permanent,43,301972970,3,2017-07-11,2017-07-11,10000,13000,30,,1,Good
8a858e6656322b0f015643271cc23836,,,,,,,301963106,4,2017-07-04,2017-07-04,20000,24500,30,,1,Good
8a858e6656322b0f01564b5e36130b95,,,,,,,302000455,2,2017-07-28,2017-07-28,10000,13000,30,,1,Bad
8a858e6656322b0f01564d0f26735252,Other,3.3888166000000002,6.4512932999999997,First Bank,Permanent,40,301994550,9,2017-07-25,2017-07-25,30000,34500,30,,1,Good
8a858e665b8729fe015b8996f6f14ebd,Current,7.0242958,4.8943969000000003,First Bank,Permanent,40,301979834,6,2017-07-15,2017-07-15,20000,22250,15,,1,Good
8a858e675a3bef15015a3c0f2e700eb7,,,,,,,301971876,6,2017-07-10,2017-07-10,30000,39000,60,,1,Bad
8a858e675b00c831015b01842e5f58e7,Savings,5.9718722,5.5077920000000002,UBA,Permanent,36,301985828,4,2017-07-19,2017-07-19,20000,24500,30,,1,Good
8a858e675b00c831015b04414db70f3f,Savings,7.0662035999999997,8.9579543000000008,GT Bank,Permanent,33,301964701,4,2017-07-05,2017-07-05,10000,12250,30,,0,Good
8a858e675c3fe0a1015c415368c24fb1,Savings,3.3056888,6.5923106000000002,First Bank,Permanent,43,301985381,3,2017-07-19,2017-07-19,10000,11500,15,,1,Good
8a858e675c3fe0a1015c417e73085191,Savings,7.4026335999999997,10.5292298,Access Bank,Permanent,36,301962068,3,2017-07-03,2017-07-03,20000,22250,15,,1,Bad
8a858e675c3fe0a1015c4df608682d94,Savings,3.5089431000000002,6.4369196000000004,Zenith Bank,Permanent,47,301978644,3,2017-07-15,2017-07-15,10000,11500,15,,1,Good
8a858e675c3fe0a1015c50d5ab897031,,,,,,,301968218,2,2017-07-07,2017-07-07,10000,13000,30,,1,Good
8a858e675c3fe0a1015c52ff728c13e3,,,,,,,301990871,2,2017-07-22,2017-07-22,10000,13000,30,,1,Good
8a858e675c3fe0a1015c5315aaae176a,Savings,3.3157573999999999,6.6609292,GT Bank,Permanent,36,302001051,3,2017-07-28,2017-07-28,10000,12500,30,,0,Good
8a858e675c3fe0a1015c55131ebd5fa6,Savings,3.4250419000000001,6.4304949000000002,First Bank,Permanent,29,301966846,2,2017-07-06,2017-07-06,10000,13000,30,,1,Good
8a858e675c3fe0a1015c565aeb305fe0,,,,,,,301974041,3,2017-07-12,2017-07-12,10000,11500,15,8a858f975c4582c4015c561116aa65ea,0,Bad
